address,balance,tier
0x11a96ddd7f754267a4241bf2c2ec574c41b766bf,41.136697330000004,tier0
0x319a41a50623b882d31bb0f0a5a1c9e446ec58c8,105.88893378,tier1
0xf57f0a04e9cf4ac11d28027859423666ae2fdf96,35.85388712,tier0
0x9b8471160737db8979d6fc955db57133a84629e5,62.36864028,tier0
0xa5e67b5196b37e7c10ab50f0ce138f055105e49c,5.23554883,tier0
0x805e0dfff2fe1abfca125b5ae23beabd17114b1d,12.61986583,tier0
0xb3c33ad4f2ec029b711c64938638d243222f9017,2.38625711,tier0
0xb159502119a7c0b739eb1e5b987a8a712addd488,0,tier0
0x57b998ba03e9c0248b8afa9fa60dcf47ca815e44,0,tier0
0x5abc5723d0b9a4e7098f72bc8a2cb5f8ea04fdbe,4.75675735,tier0
0xd255a69d3187f9b45b62732d38a03308b57fd4b7,1.26832046,tier0
0x95c0c1b5c28a2937466a288a95d531f514507db9,12.163826230000002,tier0
0xb60f9f893c8540f154dada17938d00bcc22e211a,1.18656515,tier0
0xb5ece9318223be6f04840bdce1184ba9ab769ecd,7.78048259,tier0
0x132a718ee7691c70e8e547f6bb1c3b48d8e42323,99.39373904,tier0
0x5e4d2419acb3f7d5bab3c2c6114b60e43cbf1527,0,tier0
0x7e6c00d18722861cd16a98fde1d6757d27779fe1,0.27179631,tier0
0x83dc5289b4ca01b7cc0389ad8f550cae2799870a,23.35021161,tier0
0xd4169feb234bb57f848d31886b26164ac4b8ccce,14.914968609999999,tier0
0x7715d824a98cbfd2b0ee89cb88a946213e0db37a,44.93672615,tier0
0x3e87c228980cb709ca06420587c9ce00bcc07cf3,10.853767869999999,tier0
0x38df7a41efc3730b9d526361a1a6e7a743a95b5d,0,tier0
0x5ca702dee0237fe8cbf7d855e3801a05bbe8a1c8,10.22277589,tier0
0x3885c54265218d39842b68310f0f5d1c9238be51,9.41730413,tier0
0x01b82aa5af6851a2540948b0a5f4f73f131ea14b,0,tier0
0xa1360ad9c4da3653e072e1196c85bad604681777,7.88585382,tier0
0x2e8812cf29447c52e9e6b136d2ee46c9a34c07f8,1.8160432,tier0
0x72eb54528f470c841ff262227e011bd136355346,5.41278715,tier0
0x34a836476c781b734b4602469efe7a0de82c4700,4.36910459,tier0
0x566994cc0d15be315e18c18e34884e3e1e6151bf,5.59724553,tier0
0x0d8fc3c268d403a8941938854e45911c9dcee568,105.44662944,tier1
0x509ce767b815f9e9174576f8978a93ec752db881,5.92903732,tier0
0xf14b486df8285ee482ecca829f6ce8573c1d7c73,480.85168036,tier1
0xc288bad2f2ad03e49ac8a532958153ba30e34f6e,6.1090689,tier0
0x9e38436b85582a7e1dc184e2e0f2a9f81c1dfa4f,0,tier0
0x987660f8cdc4f4642a12e8847132baefff3e386e,3.75927586,tier0
0x30d89a25f2d8bceb183ac0f9b4e00604e9e6f59a,9.12511908,tier0
0xcffedefe13ec47f90602c930a4656765e779518d,4.38182422,tier0
0xb6d3f44d325c35e8434bf389efd9ee83b19ded54,54.39086384,tier0
0xa8fcdb8d1761a5080f52d69b97b71b4520a44e8e,0,tier0
0x1eae10068f496787b5d8b19b4e22f2f9409f37a9,2.4958776,tier0
0xb63b34508bcbc617ecb57b7c338282e1180a510a,463.0766262,tier1
0xb65ea2d1a46b6f00a444d7ef1075759109663358,39.808555389999995,tier0
0x2ba987ce374cbbdacc546ab67159617a977a1d26,22.45571545,tier0
0x04fedfcbbb1db7c8bed4c03afa616c10fd06e835,29.198553529999998,tier0
0x1e0fc2984faf60b86702c56943584bcc340defb5,9.35900865,tier0
0x63cd2c1491c1a3082b1fb7672cdd2a2eb101a3fa,5.23802526,tier0
